observation,data_marking,statistical_unit_eng,statistical_unit_cym,measure_type_eng,measure_type_cym,observation_type,empty,obs_type_value,unit_multiplier,unit_of_measure_eng,unit_of_measure_cym,confidentuality,empty1,geographic_area,empty2,empty3,time_dim_item_id,time_dim_item_label_eng,time_dim_item_label_cym,time_type,empty4,statistical_population_id,statistical_population_label_eng,statistical_population_label_cym,cdid,cdiddescrip,empty5,empty6,empty7,empty8,empty9,empty10,empty11,empty12,dim_id_1,dimension_label_eng_1,dimension_label_cym_1,dim_item_id_1,dimension_item_label_eng_1,dimension_item_label_cym_1,is_total_1,is_sub_total_1,dim_id_2,dimension_label_eng_2,dimension_label_cym_2,dim_item_id_2,dimension_item_label_eng_2,dimension_item_label_cym_2,is_total_2,is_sub_total_2,dim_id_3,dimension_label_eng_3,dimension_label_cym_3,dim_item_id_3,dimension_item_label_eng_3,dimension_item_label_cym_3,is_total_3,is_sub_total_3,dim_id_4,dimension_label_eng_4,dimension_label_cym_4,dim_item_id_4,dimension_item_label_eng_4,dimension_item_label_cym_4,is_total_4,is_sub_total_4,dim_id_5,dimension_label_eng_5,dimension_label_cym_5,dim_item_id_5,dimension_item_label_eng_5,dimension_item_label_cym_5,is_total_5,is_sub_total_5
1900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,,,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,Apr,Apr,,,
2819.49789373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,Apr,Apr,,,
2970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,Apr,Apr,,,
1722.93577414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,,,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,May,May,,,
1720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,,,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,May,May,,,
3013.10968507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,May,May,,,
3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,May,May,,,
1894.11196848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,,,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,June,June,,,
1670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,,,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,June,June,,,
3479.26634654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,June,June,,,
2890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,June,June,,,
2550.01535007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,,,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,July,July,,,
1830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,,,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,July,July,,,
3548.64240964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,July,July,,,
2880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,July,July,,,
2432.6128673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,,,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,Aug,Aug,,,
1730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,,,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,Aug,Aug,,,
4969.6302677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,Aug,Aug,,,
2980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,Aug,Aug,,,
2178.53198342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,,,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,Sep,Sep,,,
1820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,,,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,Sep,Sep,,,
3981.11274217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,Sep,Sep,,,
2860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,Sep,Sep,,,
1966.65097603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,,,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,Oct,Oct,,,
1880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,,,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,Oct,Oct,,,
2960.22086991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,Oct,Oct,,,
2880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,Oct,Oct,,,
1519.54833394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,,,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,Nov,Nov,,,
1770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,,,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,Nov,Nov,,,
1972.59554245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,Nov,Nov,,,
2920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,Nov,Nov,,,
1724.80069003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,,,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,Dec,Dec,,,
1860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,,,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,Dec,Dec,,,
1746.18358764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,Dec,Dec,,,
2970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2013.0,2013.0,,,,Month,Month,,Dec,Dec,,,
1405.02141631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,,,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Jan,Jan,,,
1890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,,,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Jan,Jan,,,
2323.00247877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Jan,Jan,,,
3050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Jan,Jan,,,
1187.23962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,,,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Feb,Feb,,,
1910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,,,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Feb,Feb,,,
2117.87557335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Feb,Feb,,,
3150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Feb,Feb,,,
1319.52647971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,,,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Mar,Mar,,,
1730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,,,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Mar,Mar,,,
2281.28267179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Mar,Mar,,,
2830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Mar,Mar,,,
1525.52105098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,,,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Apr,Apr,,,
1740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,,,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Apr,Apr,,,
2726.50485846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Apr,Apr,,,
2860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Apr,Apr,,,
1790.87332625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,,,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,May,May,,,
1760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,,,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,May,May,,,
3053.30029108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,May,May,,,
2960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,May,May,,,
2120.51426869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,,,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,June,June,,,
1900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,,,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,June,June,,,
3413.87536281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,June,June,,,
2870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,June,June,,,
2668.62491094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,,,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,July,July,,,
1900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,,,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,July,July,,,
3542.58153967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,July,July,,,
2890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,July,July,,,
2567.93570786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,,,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Aug,Aug,,,
1800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,,,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Aug,Aug,,,
4983.40311591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Aug,Aug,,,
2940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Aug,Aug,,,
2178.2822473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,,,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Sept,Sept,,,
1830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,,,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Sept,Sept,,,
4149.96314667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Sept,Sept,,,
3020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Sept,Sept,,,
1790.08629043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,,,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Oct,Oct,,,
1770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,,,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Oct,Oct,,,
3248.35322205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Oct,Oct,,,
3190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Oct,Oct,,,
1571.18732232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,,,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Nov,Nov,,,
1820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,,,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Nov,Nov,,,
2019.16042093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Nov,Nov,,,
2960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,SA,SA,,,,Area,Area,,Expenditure,Expenditure,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Nov,Nov,,,
1724.50492349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,Type,,Earnings in the UK and expenditure abroad by month,Earnings in the UK and expenditure abroad by month,,,,SA / NSA,SA / NSA,,NSA,NSA,,,,Area,Area,,,,,,,Year,Year,,2014.0,2014.0,,,,Month,Month,,Dec,Dec,,,
