observation,data_marking,statistical_unit_eng,statistical_unit_cym,measure_type_eng,measure_type_cym,observation_type,empty,obs_type_value,unit_multiplier,unit_of_measure_eng,unit_of_measure_cym,confidentuality,empty1,geographic_area,empty2,empty3,time_dim_item_id,time_dim_item_label_eng,time_dim_item_label_cym,time_type,empty4,statistical_population_id,statistical_population_label_eng,statistical_population_label_cym,cdid,cdiddescrip,empty5,empty6,empty7,empty8,empty9,empty10,empty11,empty12,dim_id_1,dimension_label_eng_1,dimension_label_cym_1,dim_item_id_1,dimension_item_label_eng_1,dimension_item_label_cym_1,is_total_1,is_sub_total_1,dim_id_2,dimension_label_eng_2,dimension_label_cym_2,dim_item_id_2,dimension_item_label_eng_2,dimension_item_label_cym_2,is_total_2,is_sub_total_2
29.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Manufacturing - Basic Metals and Metal Products,Manufacturing - Basic Metals and Metal Products,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
1.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Manufacturing - Basic Metals and Metal Products,Manufacturing - Basic Metals and Metal Products,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
398.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Manufacturing - Engineering and Allied Industries,Manufacturing - Engineering and Allied Industries,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
11.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Manufacturing - Engineering and Allied Industries,Manufacturing - Engineering and Allied Industries,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Manufacturing - Engineering and Allied Industries,Manufacturing - Engineering and Allied Industries,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
339.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Other Manufacturing ,Other Manufacturing ,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
10.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Other Manufacturing ,Other Manufacturing ,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Other Manufacturing ,Other Manufacturing ,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
470.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Electricity, Gas and Water Supply","Electricity, Gas and Water Supply",,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
20.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Electricity, Gas and Water Supply","Electricity, Gas and Water Supply",,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Electricity, Gas and Water Supply","Electricity, Gas and Water Supply",,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
363.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Construction,Construction,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
13.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Construction,Construction,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Construction,Construction,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
370.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Wholesale Trade,Wholesale Trade,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
28.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Wholesale Trade,Wholesale Trade,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Wholesale Trade,Wholesale Trade,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
186.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Retail Trade and Repairs,Retail Trade and Repairs,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
9.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Retail Trade and Repairs,Retail Trade and Repairs,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Retail Trade and Repairs,Retail Trade and Repairs,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
352.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Transport and Storage,Transport and Storage,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
7.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Transport and Storage,Transport and Storage,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Transport and Storage,Transport and Storage,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
138.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Accommodation and Food Service Activities,Accommodation and Food Service Activities,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
2.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Accommodation and Food Service Activities,Accommodation and Food Service Activities,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Accommodation and Food Service Activities,Accommodation and Food Service Activities,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
512.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Information and Communication,Information and Communication,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
33.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Information and Communication,Information and Communication,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Information and Communication,Information and Communication,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
587.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Financial & Insurance Activities,Financial & Insurance Activities,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
123.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Financial & Insurance Activities,Financial & Insurance Activities,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Financial & Insurance Activities,Financial & Insurance Activities,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
322.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Real Estate Activities,Real Estate Activities,,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
31.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Real Estate Activities,Real Estate Activities,,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
0.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,Real Estate Activities,Real Estate Activities,,,,AWE Breakdown,AWE Breakdown,,Arrears,Arrears,,,
423.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Professional, Scientific & Technical Activities","Professional, Scientific & Technical Activities",,,,AWE Breakdown,AWE Breakdown,,Average Weekly Earnings,Average Weekly Earnings,,,
14.0,,,,,,,,,,,,,,,,,2000 Jan,2000 Jan,,,,,,,,,,,,,,,,,Broad Industry Group,Broad Industry Group,,"Professional, Scientific & Technical Activities","Professional, Scientific & Technical Activities",,,,AWE Breakdown,AWE Breakdown,,Bonuses,Bonuses,,,
