observation,data_marking,statistical_unit_eng,statistical_unit_cym,measure_type_eng,measure_type_cym,observation_type,empty,obs_type_value,unit_multiplier,unit_of_measure_eng,unit_of_measure_cym,confidentuality,empty1,geographic_area,empty2,empty3,time_dim_item_id,time_dim_item_label_eng,time_dim_item_label_cym,time_type,empty4,statistical_population_id,statistical_population_label_eng,statistical_population_label_cym,cdid,cdiddescrip,empty5,empty6,empty7,empty8,empty9,empty10,empty11,empty12,dim_id_1,dimension_label_eng_1,dimension_label_cym_1,dim_item_id_1,dimension_item_label_eng_1,dimension_item_label_cym_1,is_total_1,is_sub_total_1,dim_id_2,dimension_label_eng_2,dimension_label_cym_2,dim_item_id_2,dimension_item_label_eng_2,dimension_item_label_cym_2,is_total_2,is_sub_total_2,dim_id_3,dimension_label_eng_3,dimension_label_cym_3,dim_item_id_3,dimension_item_label_eng_3,dimension_item_label_cym_3,is_total_3,is_sub_total_3
131.0,,,,Number,,,,,,,,,,,,,2006.0,2006.0,,Year,,,,,,,,,,,,,,,Area,Area,,EU,EU,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
12966.0,,,,Value,,,,,,,,,,,,,2006.0,2006.0,,Year,,,,,,,,,,,,,,,Area,Area,,EU,EU,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
39.0,,,,Number,,,,,,,,,,,,,2006.0,2006.0,,Year,,,,,,,,,,,,,,,Area,Area,,Other Europe,Other Europe,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
5962.0,,,,Value,,,,,,,,,,,,,2006.0,2006.0,,Year,,,,,,,,,,,,,,,Area,Area,,Other Europe,Other Europe,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
170.0,,,,Number,,,,,,,,,,,,,2006.0,2006.0,,Year,,,,,,,,,,,,,,,Area,Area,,Europe Total,Europe Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
18928.0,,,,Value,,,,,,,,,,,,,2006.0,2006.0,,Year,,,,,,,,,,,,,,,Area,Area,,Europe Total,Europe Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
138.0,,,,Number,,,,,,,,,,,,,2006.0,2006.0,,Year,,,,,,,,,,,,,,,Area,Area,,USA,USA,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
7348.0,,,,Value,,,,,,,,,,,,,2006.0,2006.0,,Year,,,,,,,,,,,,,,,Area,Area,,USA,USA,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
441.0,,,,Number,,,,,,,,,,,,,2007.0,2007.0,,Year,,,,,,,,,,,,,,,Area,Area,,World Total,World Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
57814.0,,,,Value,,,,,,,,,,,,,2007.0,2007.0,,Year,,,,,,,,,,,,,,,Area,Area,,World Total,World Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
170.0,,,,Number,,,,,,,,,,,,,2007.0,2007.0,,Year,,,,,,,,,,,,,,,Area,Area,,EU,EU,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
7397.0,,,,Value,,,,,,,,,,,,,2007.0,2007.0,,Year,,,,,,,,,,,,,,,Area,Area,,EU,EU,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
29.0,,,,Number,,,,,,,,,,,,,2007.0,2007.0,,Year,,,,,,,,,,,,,,,Area,Area,,Other Europe,Other Europe,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
1062.0,,,,Value,,,,,,,,,,,,,2007.0,2007.0,,Year,,,,,,,,,,,,,,,Area,Area,,Other Europe,Other Europe,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
199.0,,,,Number,,,,,,,,,,,,,2007.0,2007.0,,Year,,,,,,,,,,,,,,,Area,Area,,Europe Total,Europe Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
8459.0,,,,Value,,,,,,,,,,,,,2007.0,2007.0,,Year,,,,,,,,,,,,,,,Area,Area,,Europe Total,Europe Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
115.0,,,,Number,,,,,,,,,,,,,2007.0,2007.0,,Year,,,,,,,,,,,,,,,Area,Area,,USA,USA,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
21676.0,,,,Value,,,,,,,,,,,,,2007.0,2007.0,,Year,,,,,,,,,,,,,,,Area,Area,,USA,USA,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
298.0,,,,Number,,,,,,,,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Area,Area,,World Total,World Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
29670.0,,,,Value,,,,,,,,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Area,Area,,World Total,World Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
102.0,,,,Number,,,,,,,,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Area,Area,,EU,EU,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
13613.0,,,,Value,,,,,,,,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Area,Area,,EU,EU,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
29.0,,,,Number,,,,,,,,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Area,Area,,Other Europe,Other Europe,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
1720.0,,,,Value,,,,,,,,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Area,Area,,Other Europe,Other Europe,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
131.0,,,,Number,,,,,,,,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Area,Area,,Europe Total,Europe Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
15333.0,,,,Value,,,,,,,,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Area,Area,,Europe Total,Europe Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
88.0,,,,Number,,,,,,,,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Area,Area,,USA,USA,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
7244.0,,,,Value,,,,,,,,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Area,Area,,USA,USA,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
118.0,,,,Number,,,,,,,,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Area,Area,,World Total,World Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
10148.0,,,,Value,,,,,,,,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Area,Area,,World Total,World Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
36.0,,,,Number,,,,,,,,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Area,Area,,EU,EU,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
1800.0,,,,Value,,,,,,,,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Area,Area,,EU,EU,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
8.0,,,,Number,,,,,,,,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Area,Area,,Other Europe,Other Europe,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
169.0,,,,Value,,,,,,,,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Area,Area,,Other Europe,Other Europe,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
44.0,,,,Number,,,,,,,,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Area,Area,,Europe Total,Europe Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
1969.0,,,,Value,,,,,,,,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Area,Area,,Europe Total,Europe Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
34.0,,,,Number,,,,,,,,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Area,Area,,USA,USA,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
3250.0,,,,Value,,,,,,,,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Area,Area,,USA,USA,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
199.0,,,,Number,,,,,,,,,,,,,2010²,2010²,,,,,,,,,,,,,,,,,Area,Area,,World Total,World Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
12414.0,,,,Value,,,,,,,,,,,,,2010²,2010²,,,,,,,,,,,,,,,,,Area,Area,,World Total,World Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
66.0,,,,Number,,,,,,,,,,,,,2010²,2010²,,,,,,,,,,,,,,,,,Area,Area,,EU,EU,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
2979.0,,,,Value,,,,,,,,,,,,,2010²,2010²,,,,,,,,,,,,,,,,,Area,Area,,EU,EU,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
18.0,,,,Number,,,,,,,,,,,,,2010²,2010²,,,,,,,,,,,,,,,,,Area,Area,,Other Europe,Other Europe,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
471.0,,,,Value,,,,,,,,,,,,,2010²,2010²,,,,,,,,,,,,,,,,,Area,Area,,Other Europe,Other Europe,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
84.0,,,,Number,,,,,,,,,,,,,2010²,2010²,,,,,,,,,,,,,,,,,Area,Area,,Europe Total,Europe Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
3450.0,,,,Value,,,,,,,,,,,,,2010²,2010²,,,,,,,,,,,,,,,,,Area,Area,,Europe Total,Europe Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
53.0,,,,Number,,,,,,,,,,,,,2010²,2010²,,,,,,,,,,,,,,,,,Area,Area,,USA,USA,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
6223.0,,,,Value,,,,,,,,,,,,,2010²,2010²,,,,,,,,,,,,,,,,,Area,Area,,USA,USA,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
286.0,,,,Number,,,,,,,,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Area,Area,,World Total,World Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
50234.0,,,,Value,,,,,,,,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Area,Area,,World Total,World Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
75.0,,,,Number,,,,,,,,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Area,Area,,EU,EU,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
20666.0,,,,Value,,,,,,,,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Area,Area,,EU,EU,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
29.0,,,,Number,,,,,,,,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Area,Area,,Other Europe,Other Europe,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
2760.0,,,,Value,,,,,,,,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Area,Area,,Other Europe,Other Europe,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
104.0,,,,Number,,,,,,,,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Area,Area,,Europe Total,Europe Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
23426.0,,,,Value,,,,,,,,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Area,Area,,Europe Total,Europe Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
83.0,,,,Number,,,,,,,,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Area,Area,,USA,USA,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
9342.0,,,,Value,,,,,,,,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Area,Area,,USA,USA,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
122.0,,,,Number,,,,,,,,,,,,,2012.0,2012.0,,Year,,,,,,,,,,,,,,,Area,Area,,World Total,World Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
17933.0,,,,Value,,,,,,,,,,,,,2012.0,2012.0,,Year,,,,,,,,,,,,,,,Area,Area,,World Total,World Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
34.0,,,,Number,,,,,,,,,,,,,2012.0,2012.0,,Year,,,,,,,,,,,,,,,Area,Area,,EU,EU,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
7932.0,,,,Value,,,,,,,,,,,,,2012.0,2012.0,,Year,,,,,,,,,,,,,,,Area,Area,,EU,EU,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
12.0,,,,Number,,,,,,,,,,,,,2012.0,2012.0,,Year,,,,,,,,,,,,,,,Area,Area,,Other Europe,Other Europe,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
842.0,,,,Value,,,,,,,,,,,,,2012.0,2012.0,,Year,,,,,,,,,,,,,,,Area,Area,,Other Europe,Other Europe,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
46.0,,,,Number,,,,,,,,,,,,,2012.0,2012.0,,Year,,,,,,,,,,,,,,,Area,Area,,Europe Total,Europe Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
8774.0,,,,Value,,,,,,,,,,,,,2012.0,2012.0,,Year,,,,,,,,,,,,,,,Area,Area,,Europe Total,Europe Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
41.0,,,,Number,,,,,,,,,,,,,2012.0,2012.0,,Year,,,,,,,,,,,,,,,Area,Area,,USA,USA,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
5384.0,,,,Value,,,,,,,,,,,,,2012.0,2012.0,,Year,,,,,,,,,,,,,,,Area,Area,,USA,USA,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
58.0,,,,Number,,,,,,,,,,,,,2013.0,2013.0,,Year,,,,,,,,,,,,,,,Area,Area,,World Total,World Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
,..,,,Value,,,,,,,,,,,,,2013.0,2013.0,,Year,,,,,,,,,,,,,,,Area,Area,,World Total,World Total,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
16.0,,,,Number,,,,,,,,,,,,,2013.0,2013.0,,Year,,,,,,,,,,,,,,,Area,Area,,EU,EU,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
6216.0,,,,Value,,,,,,,,,,,,,2013.0,2013.0,,Year,,,,,,,,,,,,,,,Area,Area,,EU,EU,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
7.0,,,,Number,,,,,,,,,,,,,2013.0,2013.0,,Year,,,,,,,,,,,,,,,Area,Area,,Other Europe,Other Europe,,,,Mergers,Mergers,,Area Analysis of Acquisitions Abroad by UK Companies,Area Analysis of Acquisitions Abroad by UK Companies,,,,Companies,Companies,,TempValue,TempValue,,,
