observation,data_marking,statistical_unit_eng,statistical_unit_cym,measure_type_eng,measure_type_cym,observation_type,empty,obs_type_value,unit_multiplier,unit_of_measure_eng,unit_of_measure_cym,confidentuality,empty1,geographic_area,empty2,empty3,time_dim_item_id,time_dim_item_label_eng,time_dim_item_label_cym,time_type,empty4,statistical_population_id,statistical_population_label_eng,statistical_population_label_cym,cdid,cdiddescrip,empty5,empty6,empty7,empty8,empty9,empty10,empty11,empty12,dim_id_1,dimension_label_eng_1,dimension_label_cym_1,dim_item_id_1,dimension_item_label_eng_1,dimension_item_label_cym_1,is_total_1,is_sub_total_1,dim_id_2,dimension_label_eng_2,dimension_label_cym_2,dim_item_id_2,dimension_item_label_eng_2,dimension_item_label_cym_2,is_total_2,is_sub_total_2,dim_id_3,dimension_label_eng_3,dimension_label_cym_3,dim_item_id_3,dimension_item_label_eng_3,dimension_item_label_cym_3,is_total_3,is_sub_total_3
89.8,,,,Number,,,,,,,,,,,,,1997.0,1997.0,,Year,,,,,,,,,,,,,,,Category,Category,," - Agriculture, forestry & fishing"," - Agriculture, forestry & fishing",,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2KL,L2KL,,,
104.7,,,,Number,,,,,,,,,,,,,1997.0,1997.0,,Year,,,,,,,,,,,,,,,Category,Category,,Production - Manufacturing,Production - Manufacturing,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2KX,L2KX,,,
85.0,,,,Number,,,,,,,,,,,,,1997.0,1997.0,,Year,,,,,,,,,,,,,,,Category,Category,,"Production - Electricity, gas, steam and air","Production - Electricity, gas, steam and air",,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2MW,L2MW,,,
76.2,,,,Number,,,,,,,,,,,,,1997.0,1997.0,,Year,,,,,,,,,,,,,,,Category,Category,,"Production - Water supply, sewerage, etc.","Production - Water supply, sewerage, etc.",,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2N2,L2N2,,,
111.5,,,,Number,,,,,,,,,,,,,1997.0,1997.0,,Year,,,,,,,,,,,,,,,Category,Category,,Production - Total production,Production - Total production,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2KQ,L2KQ,,,
93.2,,,,Number,,,,,,,,,,,,,1997.0,1997.0,,Year,,,,,,,,,,,,,,,Category,Category,, - Construction, - Construction,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2N8,L2N8,,,
57.5,,,,Number,,,,,,,,,,,,,1997.0,1997.0,,Year,,,,,,,,,,,,,,,Category,Category,,Service industries - Business services and finance,Service industries - Business services and finance,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,KI8O,KI8O,,,
77.7,,,,Number,,,,,,,,,,,,,1997.0,1997.0,,Year,,,,,,,,,,,,,,,Category,Category,,Service industries - Government & other services,Service industries - Government & other services,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,KI8Q,KI8Q,,,
66.8,,,,Number,,,,,,,,,,,,,1997.0,1997.0,,Year,,,,,,,,,,,,,,,Category,Category,,Service industries - Total services,Service industries - Total services,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2NC,L2NC,,,
74.8,,,,Number,,,,,,,,,,,,,1997.0,1997.0,,Year,,,,,,,,,,,,,,,Category,Category,, - Gross value added at basic prices, - Gross value added at basic prices,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,CGCE,CGCE,,,
71.6,,,,Number,,,,,,,,,,,,,1997.0,1997.0,,Year,,,,,,,,,,,,,,,Category,Category,, - Gross value added excluding oil & gas, - Gross value added excluding oil & gas,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,KLH7,KLH7,,,
92.9,,,,Number,,,,,,,,,,,,,1998.0,1998.0,,Year,,,,,,,,,,,,,,,Category,Category,," - Agriculture, forestry & fishing"," - Agriculture, forestry & fishing",,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2KL,L2KL,,,
105.0,,,,Number,,,,,,,,,,,,,1998.0,1998.0,,Year,,,,,,,,,,,,,,,Category,Category,,Production - Manufacturing,Production - Manufacturing,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2KX,L2KX,,,
87.9,,,,Number,,,,,,,,,,,,,1998.0,1998.0,,Year,,,,,,,,,,,,,,,Category,Category,,"Production - Electricity, gas, steam and air","Production - Electricity, gas, steam and air",,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2MW,L2MW,,,
81.6,,,,Number,,,,,,,,,,,,,1998.0,1998.0,,Year,,,,,,,,,,,,,,,Category,Category,,"Production - Water supply, sewerage, etc.","Production - Water supply, sewerage, etc.",,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2N2,L2N2,,,
112.7,,,,Number,,,,,,,,,,,,,1998.0,1998.0,,Year,,,,,,,,,,,,,,,Category,Category,,Production - Total production,Production - Total production,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2KQ,L2KQ,,,
94.6,,,,Number,,,,,,,,,,,,,1998.0,1998.0,,Year,,,,,,,,,,,,,,,Category,Category,, - Construction, - Construction,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2N8,L2N8,,,
61.4,,,,Number,,,,,,,,,,,,,1998.0,1998.0,,Year,,,,,,,,,,,,,,,Category,Category,,Service industries - Business services and finance,Service industries - Business services and finance,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,KI8O,KI8O,,,
79.0,,,,Number,,,,,,,,,,,,,1998.0,1998.0,,Year,,,,,,,,,,,,,,,Category,Category,,Service industries - Government & other services,Service industries - Government & other services,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,KI8Q,KI8Q,,,
69.9,,,,Number,,,,,,,,,,,,,1998.0,1998.0,,Year,,,,,,,,,,,,,,,Category,Category,,Service industries - Total services,Service industries - Total services,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2NC,L2NC,,,
77.5,,,,Number,,,,,,,,,,,,,1998.0,1998.0,,Year,,,,,,,,,,,,,,,Category,Category,, - Gross value added at basic prices, - Gross value added at basic prices,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,CGCE,CGCE,,,
74.2,,,,Number,,,,,,,,,,,,,1998.0,1998.0,,Year,,,,,,,,,,,,,,,Category,Category,, - Gross value added excluding oil & gas, - Gross value added excluding oil & gas,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,KLH7,KLH7,,,
98.9,,,,Number,,,,,,,,,,,,,1999.0,1999.0,,Year,,,,,,,,,,,,,,,Category,Category,," - Agriculture, forestry & fishing"," - Agriculture, forestry & fishing",,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2KL,L2KL,,,
105.6,,,,Number,,,,,,,,,,,,,1999.0,1999.0,,Year,,,,,,,,,,,,,,,Category,Category,,Production - Manufacturing,Production - Manufacturing,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2KX,L2KX,,,
91.9,,,,Number,,,,,,,,,,,,,1999.0,1999.0,,Year,,,,,,,,,,,,,,,Category,Category,,"Production - Electricity, gas, steam and air","Production - Electricity, gas, steam and air",,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2MW,L2MW,,,
82.3,,,,Number,,,,,,,,,,,,,1999.0,1999.0,,Year,,,,,,,,,,,,,,,Category,Category,,"Production - Water supply, sewerage, etc.","Production - Water supply, sewerage, etc.",,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2N2,L2N2,,,
113.9,,,,Number,,,,,,,,,,,,,1999.0,1999.0,,Year,,,,,,,,,,,,,,,Category,Category,,Production - Total production,Production - Total production,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2KQ,L2KQ,,,
95.8,,,,Number,,,,,,,,,,,,,1999.0,1999.0,,Year,,,,,,,,,,,,,,,Category,Category,, - Construction, - Construction,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2N8,L2N8,,,
63.8,,,,Number,,,,,,,,,,,,,1999.0,1999.0,,Year,,,,,,,,,,,,,,,Category,Category,,Service industries - Business services and finance,Service industries - Business services and finance,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,KI8O,KI8O,,,
80.8,,,,Number,,,,,,,,,,,,,1999.0,1999.0,,Year,,,,,,,,,,,,,,,Category,Category,,Service industries - Government & other services,Service industries - Government & other services,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,KI8Q,KI8Q,,,
72.7,,,,Number,,,,,,,,,,,,,1999.0,1999.0,,Year,,,,,,,,,,,,,,,Category,Category,,Service industries - Total services,Service industries - Total services,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2NC,L2NC,,,
80.0,,,,Number,,,,,,,,,,,,,1999.0,1999.0,,Year,,,,,,,,,,,,,,,Category,Category,, - Gross value added at basic prices, - Gross value added at basic prices,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,CGCE,CGCE,,,
76.5,,,,Number,,,,,,,,,,,,,1999.0,1999.0,,Year,,,,,,,,,,,,,,,Category,Category,, - Gross value added excluding oil & gas, - Gross value added excluding oil & gas,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,KLH7,KLH7,,,
100.2,,,,Number,,,,,,,,,,,,,2000.0,2000.0,,Year,,,,,,,,,,,,,,,Category,Category,," - Agriculture, forestry & fishing"," - Agriculture, forestry & fishing",,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2KL,L2KL,,,
108.0,,,,Number,,,,,,,,,,,,,2000.0,2000.0,,Year,,,,,,,,,,,,,,,Category,Category,,Production - Manufacturing,Production - Manufacturing,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2KX,L2KX,,,
96.0,,,,Number,,,,,,,,,,,,,2000.0,2000.0,,Year,,,,,,,,,,,,,,,Category,Category,,"Production - Electricity, gas, steam and air","Production - Electricity, gas, steam and air",,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2MW,L2MW,,,
83.2,,,,Number,,,,,,,,,,,,,2000.0,2000.0,,Year,,,,,,,,,,,,,,,Category,Category,,"Production - Water supply, sewerage, etc.","Production - Water supply, sewerage, etc.",,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2N2,L2N2,,,
116.1,,,,Number,,,,,,,,,,,,,2000.0,2000.0,,Year,,,,,,,,,,,,,,,Category,Category,,Production - Total production,Production - Total production,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2KQ,L2KQ,,,
96.6,,,,Number,,,,,,,,,,,,,2000.0,2000.0,,Year,,,,,,,,,,,,,,,Category,Category,, - Construction, - Construction,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2N8,L2N8,,,
67.3,,,,Number,,,,,,,,,,,,,2000.0,2000.0,,Year,,,,,,,,,,,,,,,Category,Category,,Service industries - Business services and finance,Service industries - Business services and finance,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,KI8O,KI8O,,,
83.1,,,,Number,,,,,,,,,,,,,2000.0,2000.0,,Year,,,,,,,,,,,,,,,Category,Category,,Service industries - Government & other services,Service industries - Government & other services,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,KI8Q,KI8Q,,,
76.1,,,,Number,,,,,,,,,,,,,2000.0,2000.0,,Year,,,,,,,,,,,,,,,Category,Category,,Service industries - Total services,Service industries - Total services,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2NC,L2NC,,,
83.1,,,,Number,,,,,,,,,,,,,2000.0,2000.0,,Year,,,,,,,,,,,,,,,Category,Category,, - Gross value added at basic prices, - Gross value added at basic prices,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,CGCE,CGCE,,,
79.9,,,,Number,,,,,,,,,,,,,2000.0,2000.0,,Year,,,,,,,,,,,,,,,Category,Category,, - Gross value added excluding oil & gas, - Gross value added excluding oil & gas,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,KLH7,KLH7,,,
94.5,,,,Number,,,,,,,,,,,,,2001.0,2001.0,,Year,,,,,,,,,,,,,,,Category,Category,," - Agriculture, forestry & fishing"," - Agriculture, forestry & fishing",,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2KL,L2KL,,,
106.2,,,,Number,,,,,,,,,,,,,2001.0,2001.0,,Year,,,,,,,,,,,,,,,Category,Category,,Production - Manufacturing,Production - Manufacturing,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2KX,L2KX,,,
99.4,,,,Number,,,,,,,,,,,,,2001.0,2001.0,,Year,,,,,,,,,,,,,,,Category,Category,,"Production - Electricity, gas, steam and air","Production - Electricity, gas, steam and air",,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2MW,L2MW,,,
84.1,,,,Number,,,,,,,,,,,,,2001.0,2001.0,,Year,,,,,,,,,,,,,,,Category,Category,,"Production - Water supply, sewerage, etc.","Production - Water supply, sewerage, etc.",,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2N2,L2N2,,,
114.1,,,,Number,,,,,,,,,,,,,2001.0,2001.0,,Year,,,,,,,,,,,,,,,Category,Category,,Production - Total production,Production - Total production,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2KQ,L2KQ,,,
98.3,,,,Number,,,,,,,,,,,,,2001.0,2001.0,,Year,,,,,,,,,,,,,,,Category,Category,, - Construction, - Construction,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2N8,L2N8,,,
70.6,,,,Number,,,,,,,,,,,,,2001.0,2001.0,,Year,,,,,,,,,,,,,,,Category,Category,,Service industries - Business services and finance,Service industries - Business services and finance,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,KI8O,KI8O,,,
84.6,,,,Number,,,,,,,,,,,,,2001.0,2001.0,,Year,,,,,,,,,,,,,,,Category,Category,,Service industries - Government & other services,Service industries - Government & other services,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,KI8Q,KI8Q,,,
79.0,,,,Number,,,,,,,,,,,,,2001.0,2001.0,,Year,,,,,,,,,,,,,,,Category,Category,,Service industries - Total services,Service industries - Total services,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2NC,L2NC,,,
85.1,,,,Number,,,,,,,,,,,,,2001.0,2001.0,,Year,,,,,,,,,,,,,,,Category,Category,, - Gross value added at basic prices, - Gross value added at basic prices,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,CGCE,CGCE,,,
82.3,,,,Number,,,,,,,,,,,,,2001.0,2001.0,,Year,,,,,,,,,,,,,,,Category,Category,, - Gross value added excluding oil & gas, - Gross value added excluding oil & gas,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,KLH7,KLH7,,,
106.6,,,,Number,,,,,,,,,,,,,2002.0,2002.0,,Year,,,,,,,,,,,,,,,Category,Category,," - Agriculture, forestry & fishing"," - Agriculture, forestry & fishing",,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2KL,L2KL,,,
103.7,,,,Number,,,,,,,,,,,,,2002.0,2002.0,,Year,,,,,,,,,,,,,,,Category,Category,,Production - Manufacturing,Production - Manufacturing,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2KX,L2KX,,,
100.2,,,,Number,,,,,,,,,,,,,2002.0,2002.0,,Year,,,,,,,,,,,,,,,Category,Category,,"Production - Electricity, gas, steam and air","Production - Electricity, gas, steam and air",,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2MW,L2MW,,,
88.0,,,,Number,,,,,,,,,,,,,2002.0,2002.0,,Year,,,,,,,,,,,,,,,Category,Category,,"Production - Water supply, sewerage, etc.","Production - Water supply, sewerage, etc.",,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2N2,L2N2,,,
112.4,,,,Number,,,,,,,,,,,,,2002.0,2002.0,,Year,,,,,,,,,,,,,,,Category,Category,,Production - Total production,Production - Total production,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2KQ,L2KQ,,,
104.0,,,,Number,,,,,,,,,,,,,2002.0,2002.0,,Year,,,,,,,,,,,,,,,Category,Category,, - Construction, - Construction,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2N8,L2N8,,,
71.7,,,,Number,,,,,,,,,,,,,2002.0,2002.0,,Year,,,,,,,,,,,,,,,Category,Category,,Service industries - Business services and finance,Service industries - Business services and finance,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,KI8O,KI8O,,,
87.3,,,,Number,,,,,,,,,,,,,2002.0,2002.0,,Year,,,,,,,,,,,,,,,Category,Category,,Service industries - Government & other services,Service industries - Government & other services,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,KI8Q,KI8Q,,,
81.2,,,,Number,,,,,,,,,,,,,2002.0,2002.0,,Year,,,,,,,,,,,,,,,Category,Category,,Service industries - Total services,Service industries - Total services,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2NC,L2NC,,,
87.0,,,,Number,,,,,,,,,,,,,2002.0,2002.0,,Year,,,,,,,,,,,,,,,Category,Category,, - Gross value added at basic prices, - Gross value added at basic prices,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,CGCE,CGCE,,,
84.2,,,,Number,,,,,,,,,,,,,2002.0,2002.0,,Year,,,,,,,,,,,,,,,Category,Category,, - Gross value added excluding oil & gas, - Gross value added excluding oil & gas,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,KLH7,KLH7,,,
102.1,,,,Number,,,,,,,,,,,,,2003.0,2003.0,,Year,,,,,,,,,,,,,,,Category,Category,," - Agriculture, forestry & fishing"," - Agriculture, forestry & fishing",,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2KL,L2KL,,,
103.1,,,,Number,,,,,,,,,,,,,2003.0,2003.0,,Year,,,,,,,,,,,,,,,Category,Category,,Production - Manufacturing,Production - Manufacturing,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2KX,L2KX,,,
102.0,,,,Number,,,,,,,,,,,,,2003.0,2003.0,,Year,,,,,,,,,,,,,,,Category,Category,,"Production - Electricity, gas, steam and air","Production - Electricity, gas, steam and air",,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2MW,L2MW,,,
92.6,,,,Number,,,,,,,,,,,,,2003.0,2003.0,,Year,,,,,,,,,,,,,,,Category,Category,,"Production - Water supply, sewerage, etc.","Production - Water supply, sewerage, etc.",,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2N2,L2N2,,,
111.6,,,,Number,,,,,,,,,,,,,2003.0,2003.0,,Year,,,,,,,,,,,,,,,Category,Category,,Production - Total production,Production - Total production,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2KQ,L2KQ,,,
109.0,,,,Number,,,,,,,,,,,,,2003.0,2003.0,,Year,,,,,,,,,,,,,,,Category,Category,, - Construction, - Construction,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,L2N8,L2N8,,,
76.3,,,,Number,,,,,,,,,,,,,2003.0,2003.0,,Year,,,,,,,,,,,,,,,Category,Category,,Service industries - Business services and finance,Service industries - Business services and finance,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,KI8O,KI8O,,,
89.9,,,,Number,,,,,,,,,,,,,2003.0,2003.0,,Year,,,,,,,,,,,,,,,Category,Category,,Service industries - Government & other services,Service industries - Government & other services,,,,Output,Output,,Seasonally adjusted,Seasonally adjusted,,,,CDID,CDID,,KI8Q,KI8Q,,,
