observation,data_marking,statistical_unit_eng,statistical_unit_cym,measure_type_eng,measure_type_cym,observation_type,empty,obs_type_value,unit_multiplier,unit_of_measure_eng,unit_of_measure_cym,confidentuality,empty1,geographic_area,empty2,empty3,time_dim_item_id,time_dim_item_label_eng,time_dim_item_label_cym,time_type,empty4,statistical_population_id,statistical_population_label_eng,statistical_population_label_cym,cdid,cdiddescrip,empty5,empty6,empty7,empty8,empty9,empty10,empty11,empty12,dim_id_1,dimension_label_eng_1,dimension_label_cym_1,dim_item_id_1,dimension_item_label_eng_1,dimension_item_label_cym_1,is_total_1,is_sub_total_1,dim_id_2,dimension_label_eng_2,dimension_label_cym_2,dim_item_id_2,dimension_item_label_eng_2,dimension_item_label_cym_2,is_total_2,is_sub_total_2
25745.0,,,,UK Residents,,,,,1000,Visits (Thousands),,,,,,,1998.0,1998.0,,Year,,,,,,,,,,,,,,,Category,Category,,Visits,Visits,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
25394.0,,,,UK Residents,,,,,1000,Visits (Thousands),,,,,,,1999.0,1999.0,,Year,,,,,,,,,,,,,,,Category,Category,,Visits,Visits,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
25208.587521,,,,UK Residents,,,,,1000,Visits (Thousands),,,,,,,2000.0,2000.0,,Year,,,,,,,,,,,,,,,Category,Category,,Visits,Visits,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
22835.0,,,,UK Residents,,,,,1000,Visits (Thousands),,,,,,,2001.0,2001.0,,Year,,,,,,,,,,,,,,,Category,Category,,Visits,Visits,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
24180.0,,,,UK Residents,,,,,1000,Visits (Thousands),,,,,,,2002.0,2002.0,,Year,,,,,,,,,,,,,,,Category,Category,,Visits,Visits,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
24715.149583,,,,UK Residents,,,,,1000,Visits (Thousands),,,,,,,2003.0,2003.0,,Year,,,,,,,,,,,,,,,Category,Category,,Visits,Visits,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
27754.818716,,,,UK Residents,,,,,1000,Visits (Thousands),,,,,,,2004.0,2004.0,,Year,,,,,,,,,,,,,,,Category,Category,,Visits,Visits,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
29969.637408,,,,UK Residents,,,,,1000,Visits (Thousands),,,,,,,2005.0,2005.0,,Year,,,,,,,,,,,,,,,Category,Category,,Visits,Visits,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
32712.92001,,,,UK Residents,,,,,1000,Visits (Thousands),,,,,,,2006.0,2006.0,,Year,,,,,,,,,,,,,,,Category,Category,,Visits,Visits,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
32778.099982,,,,UK Residents,,,,,1000,Visits (Thousands),,,,,,,2007.0,2007.0,,Year,,,,,,,,,,,,,,,Category,Category,,Visits,Visits,,,,Output,Output,,"Overseas residents' visits, nights and spending in the UK 1980 to 2014","Overseas residents' visits, nights and spending in the UK 1980 to 2014",,,
