observation,data_marking,statistical_unit_eng,statistical_unit_cym,measure_type_eng,measure_type_cym,observation_type,empty,obs_type_value,unit_multiplier,unit_of_measure_eng,unit_of_measure_cym,confidentuality,empty1,geographic_area,empty2,empty3,time_dim_item_id,time_dim_item_label_eng,time_dim_item_label_cym,time_type,empty4,statistical_population_id,statistical_population_label_eng,statistical_population_label_cym,cdid,cdiddescrip,empty5,empty6,empty7,empty8,empty9,empty10,empty11,empty12,dim_id_1,dimension_label_eng_1,dimension_label_cym_1,dim_item_id_1,dimension_item_label_eng_1,dimension_item_label_cym_1,is_total_1,is_sub_total_1,dim_id_2,dimension_label_eng_2,dimension_label_cym_2,dim_item_id_2,dimension_item_label_eng_2,dimension_item_label_cym_2,is_total_2,is_sub_total_2,dim_id_3,dimension_label_eng_3,dimension_label_cym_3,dim_item_id_3,dimension_item_label_eng_3,dimension_item_label_cym_3,is_total_3,is_sub_total_3,dim_id_4,dimension_label_eng_4,dimension_label_cym_4,dim_item_id_4,dimension_item_label_eng_4,dimension_item_label_cym_4,is_total_4,is_sub_total_4
4.0,,,,,,,,,,,,,,,,,2004.0,2004.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Percentage of Expenditure,Percentage of Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Fixed Interest Securities,Issues of Fixed Interest Securities,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
25134.0,,,,,,,,,,,,,,,,,2005.0,2005.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,NoLookupError,NoLookupError,,,,Expenditure 2,Expenditure 2,,Total,Total,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
13425.0,,,,,,,,,,,,,,,,,2005.0,2005.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Independent Companies,Independent Companies,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
8510.0,,,,,,,,,,,,,,,,,2005.0,2005.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Subsidiaries,Subsidiaries,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
2768.0,,,,,,,,,,,,,,,,,2005.0,2005.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Ordinary Shares²,Issues of Ordinary Shares²,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
431.0,,,,,,,,,,,,,,,,,2005.0,2005.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Fixed Interest Securities²,Issues of Fixed Interest Securities²,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
87.0,,,,,,,,,,,,,,,,,2005.0,2005.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Percentage of Expenditure,Percentage of Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Cash,Cash,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
11.0,,,,,,,,,,,,,,,,,2005.0,2005.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Percentage of Expenditure,Percentage of Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Ordinary Shares,Issues of Ordinary Shares,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
2.0,,,,,,,,,,,,,,,,,2005.0,2005.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Percentage of Expenditure,Percentage of Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Fixed Interest Securities,Issues of Fixed Interest Securities,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
28511.0,,,,,,,,,,,,,,,,,2006.0,2006.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,NoLookupError,NoLookupError,,,,Expenditure 2,Expenditure 2,,Total,Total,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
,..,,,,,,,,,,,,,,,,2006.0,2006.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Independent Companies,Independent Companies,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
8131.0,,,,,,,,,,,,,,,,,2006.0,2006.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Subsidiaries,Subsidiaries,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
,..,,,,,,,,,,,,,,,,2006.0,2006.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Ordinary Shares²,Issues of Ordinary Shares²,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
335.0,,,,,,,,,,,,,,,,,2006.0,2006.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Fixed Interest Securities²,Issues of Fixed Interest Securities²,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
,..,,,,,,,,,,,,,,,,2006.0,2006.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Percentage of Expenditure,Percentage of Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Cash,Cash,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
,..,,,,,,,,,,,,,,,,2006.0,2006.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Percentage of Expenditure,Percentage of Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Ordinary Shares,Issues of Ordinary Shares,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
2.0,,,,,,,,,,,,,,,,,2006.0,2006.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Percentage of Expenditure,Percentage of Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Fixed Interest Securities,Issues of Fixed Interest Securities,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
26778.0,,,,,,,,,,,,,,,,,2007.0,2007.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,NoLookupError,NoLookupError,,,,Expenditure 2,Expenditure 2,,Total,Total,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
13671.0,,,,,,,,,,,,,,,,,2007.0,2007.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Independent Companies,Independent Companies,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
6507.0,,,,,,,,,,,,,,,,,2007.0,2007.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Subsidiaries,Subsidiaries,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
4909.0,,,,,,,,,,,,,,,,,2007.0,2007.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Ordinary Shares²,Issues of Ordinary Shares²,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
1691.0,,,,,,,,,,,,,,,,,2007.0,2007.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Fixed Interest Securities²,Issues of Fixed Interest Securities²,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
76.0,,,,,,,,,,,,,,,,,2007.0,2007.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Percentage of Expenditure,Percentage of Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Cash,Cash,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
18.0,,,,,,,,,,,,,,,,,2007.0,2007.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Percentage of Expenditure,Percentage of Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Ordinary Shares,Issues of Ordinary Shares,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
6.0,,,,,,,,,,,,,,,,,2007.0,2007.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Percentage of Expenditure,Percentage of Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Fixed Interest Securities,Issues of Fixed Interest Securities,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
36469.0,,,,,,,,,,,,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,NoLookupError,NoLookupError,,,,Expenditure 2,Expenditure 2,,Total,Total,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
31333.0,,,,,,,,,,,,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Independent Companies,Independent Companies,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
2851.0,,,,,,,,,,,,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Subsidiaries,Subsidiaries,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
1910.0,,,,,,,,,,,,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Ordinary Shares²,Issues of Ordinary Shares²,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
375.0,,,,,,,,,,,,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Fixed Interest Securities²,Issues of Fixed Interest Securities²,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
94.0,,,,,,,,,,,,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Percentage of Expenditure,Percentage of Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Cash,Cash,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
5.0,,,,,,,,,,,,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Percentage of Expenditure,Percentage of Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Ordinary Shares,Issues of Ordinary Shares,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
1.0,,,,,,,,,,,,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Percentage of Expenditure,Percentage of Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Fixed Interest Securities,Issues of Fixed Interest Securities,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
12195.0,,,,,,,,,,,,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,NoLookupError,NoLookupError,,,,Expenditure 2,Expenditure 2,,Total,Total,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
2937.0,,,,,,,,,,,,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Independent Companies,Independent Companies,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
709.0,,,,,,,,,,,,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Subsidiaries,Subsidiaries,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
8435.0,,,,,,,,,,,,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Ordinary Shares²,Issues of Ordinary Shares²,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
114.0,,,,,,,,,,,,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Fixed Interest Securities²,Issues of Fixed Interest Securities²,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
30.0,,,,,,,,,,,,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Percentage of Expenditure,Percentage of Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Cash,Cash,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
69.0,,,,,,,,,,,,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Percentage of Expenditure,Percentage of Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Ordinary Shares,Issues of Ordinary Shares,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
1.0,,,,,,,,,,,,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Percentage of Expenditure,Percentage of Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Fixed Interest Securities,Issues of Fixed Interest Securities,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
12605.0,,,,,,,,,,,,,,,,,2010¹,2010¹,,,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,NoLookupError,NoLookupError,,,,Expenditure 2,Expenditure 2,,Total,Total,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
6175.0,,,,,,,,,,,,,,,,,2010¹,2010¹,,,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Independent Companies,Independent Companies,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
4520.0,,,,,,,,,,,,,,,,,2010¹,2010¹,,,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Subsidiaries,Subsidiaries,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
1560.0,,,,,,,,,,,,,,,,,2010¹,2010¹,,,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Ordinary Shares²,Issues of Ordinary Shares²,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
350.0,,,,,,,,,,,,,,,,,2010¹,2010¹,,,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Fixed Interest Securities²,Issues of Fixed Interest Securities²,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
85.0,,,,,,,,,,,,,,,,,2010¹,2010¹,,,,,,,,,,,,,,,,,Expenditure,Expenditure,,Percentage of Expenditure,Percentage of Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Cash,Cash,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
12.0,,,,,,,,,,,,,,,,,2010¹,2010¹,,,,,,,,,,,,,,,,,Expenditure,Expenditure,,Percentage of Expenditure,Percentage of Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Ordinary Shares,Issues of Ordinary Shares,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
3.0,,,,,,,,,,,,,,,,,2010¹,2010¹,,,,,,,,,,,,,,,,,Expenditure,Expenditure,,Percentage of Expenditure,Percentage of Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Fixed Interest Securities,Issues of Fixed Interest Securities,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
8089.0,,,,,,,,,,,,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,NoLookupError,NoLookupError,,,,Expenditure 2,Expenditure 2,,Total,Total,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
4432.0,,,,,,,,,,,,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Independent Companies,Independent Companies,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
2667.0,,,,,,,,,,,,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Subsidiaries,Subsidiaries,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
719.0,,,,,,,,,,,,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Ordinary Shares²,Issues of Ordinary Shares²,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
271.0,,,,,,,,,,,,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Fixed Interest Securities²,Issues of Fixed Interest Securities²,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
87.0,,,,,,,,,,,,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Percentage of Expenditure,Percentage of Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Cash,Cash,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
10.0,,,,,,,,,,,,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Percentage of Expenditure,Percentage of Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Ordinary Shares,Issues of Ordinary Shares,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
4.0,,,,,,,,,,,,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Percentage of Expenditure,Percentage of Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Issues of Fixed Interest Securities,Issues of Fixed Interest Securities,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
3413.0,,,,,,,,,,,,,,,,,2012.0,2012.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,NoLookupError,NoLookupError,,,,Expenditure 2,Expenditure 2,,Total,Total,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
1937.0,,,,,,,,,,,,,,,,,2012.0,2012.0,,Year,,,,,,,,,,,,,,,Expenditure,Expenditure,,Expenditure,Expenditure,,,,Expenditure 1,Expenditure 1,,Cash,Cash,,,,Expenditure 2,Expenditure 2,,Independent Companies,Independent Companies,,,,ExtraTime,ExtraTime,,Annual,Annual,,,
