observation,data_marking,statistical_unit_eng,statistical_unit_cym,measure_type_eng,measure_type_cym,observation_type,empty,obs_type_value,unit_multiplier,unit_of_measure_eng,unit_of_measure_cym,confidentuality,empty1,geographic_area,empty2,empty3,time_dim_item_id,time_dim_item_label_eng,time_dim_item_label_cym,time_type,empty4,statistical_population_id,statistical_population_label_eng,statistical_population_label_cym,cdid,cdiddescrip,empty5,empty6,empty7,empty8,empty9,empty10,empty11,empty12,dim_id_1,dimension_label_eng_1,dimension_label_cym_1,dim_item_id_1,dimension_item_label_eng_1,dimension_item_label_cym_1,is_total_1,is_sub_total_1,dim_id_2,dimension_label_eng_2,dimension_label_cym_2,dim_item_id_2,dimension_item_label_eng_2,dimension_item_label_cym_2,is_total_2,is_sub_total_2
227.0,,,,Number,,,,,,,,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Transactions Abroad by UK Companies,Net Transactions Abroad by UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
17608.0,,,,Value,,,,,,,,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Transactions Abroad by UK Companies,Net Transactions Abroad by UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
203.0,,,,Number,,,,,,,,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Transactions in the UK by Foreign Companies¹,Net Transactions in the UK by Foreign Companies¹,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
47413.0,,,,Value,,,,,,,,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Transactions in the UK by Foreign Companies¹,Net Transactions in the UK by Foreign Companies¹,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
24.0,,,,Number,,,,,,,,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Cross-Border Transactions involving UK Companies,Net Cross-Border Transactions involving UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
-29805.0,,,,Value,,,,,,,,,,,,,2008.0,2008.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Cross-Border Transactions involving UK Companies,Net Cross-Border Transactions involving UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
81.0,,,,Number,,,,,,,,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Transactions Abroad by UK Companies,Net Transactions Abroad by UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
5047.0,,,,Value,,,,,,,,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Transactions Abroad by UK Companies,Net Transactions Abroad by UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
74.0,,,,Number,,,,,,,,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Transactions in the UK by Foreign Companies¹,Net Transactions in the UK by Foreign Companies¹,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
24164.0,,,,Value,,,,,,,,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Transactions in the UK by Foreign Companies¹,Net Transactions in the UK by Foreign Companies¹,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
7.0,,,,Number,,,,,,,,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Cross-Border Transactions involving UK Companies,Net Cross-Border Transactions involving UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
-19117.0,,,,Value,,,,,,,,,,,,,2009.0,2009.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Cross-Border Transactions involving UK Companies,Net Cross-Border Transactions involving UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
126.0,,,,Number,,,,,,,,,,,,,2010²,2010²,,,,,,,,,,,,,,,,,Category,Category,,Net Transactions Abroad by UK Companies,Net Transactions Abroad by UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
1003.0,,,,Value,,,,,,,,,,,,,2010²,2010²,,,,,,,,,,,,,,,,,Category,Category,,Net Transactions Abroad by UK Companies,Net Transactions Abroad by UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
154.0,,,,Number,,,,,,,,,,,,,2010²,2010²,,,,,,,,,,,,,,,,,Category,Category,,Net Transactions in the UK by Foreign Companies¹,Net Transactions in the UK by Foreign Companies¹,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
26752.0,,,,Value,,,,,,,,,,,,,2010²,2010²,,,,,,,,,,,,,,,,,Category,Category,,Net Transactions in the UK by Foreign Companies¹,Net Transactions in the UK by Foreign Companies¹,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
-28.0,,,,Number,,,,,,,,,,,,,2010²,2010²,,,,,,,,,,,,,,,,,Category,Category,,Net Cross-Border Transactions involving UK Companies,Net Cross-Border Transactions involving UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
-25749.0,,,,Value,,,,,,,,,,,,,2010²,2010²,,,,,,,,,,,,,,,,,Category,Category,,Net Cross-Border Transactions involving UK Companies,Net Cross-Border Transactions involving UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
206.0,,,,Number,,,,,,,,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Transactions Abroad by UK Companies,Net Transactions Abroad by UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
36123.0,,,,Value,,,,,,,,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Transactions Abroad by UK Companies,Net Transactions Abroad by UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
168.0,,,,Number,,,,,,,,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Transactions in the UK by Foreign Companies¹,Net Transactions in the UK by Foreign Companies¹,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
21219.0,,,,Value,,,,,,,,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Transactions in the UK by Foreign Companies¹,Net Transactions in the UK by Foreign Companies¹,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
38.0,,,,Number,,,,,,,,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Cross-Border Transactions involving UK Companies,Net Cross-Border Transactions involving UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
14904.0,,,,Value,,,,,,,,,,,,,2011.0,2011.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Cross-Border Transactions involving UK Companies,Net Cross-Border Transactions involving UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
82.0,,,,Number,,,,,,,,,,,,,2012.0,2012.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Transactions Abroad by UK Companies,Net Transactions Abroad by UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
,..,,,Value,,,,,,,,,,,,,2012.0,2012.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Transactions Abroad by UK Companies,Net Transactions Abroad by UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
134.0,,,,Number,,,,,,,,,,,,,2012.0,2012.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Transactions in the UK by Foreign Companies¹,Net Transactions in the UK by Foreign Companies¹,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
,..,,,Value,,,,,,,,,,,,,2012.0,2012.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Transactions in the UK by Foreign Companies¹,Net Transactions in the UK by Foreign Companies¹,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
-52.0,,,,Number,,,,,,,,,,,,,2012.0,2012.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Cross-Border Transactions involving UK Companies,Net Cross-Border Transactions involving UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
,..,,,Value,,,,,,,,,,,,,2012.0,2012.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Cross-Border Transactions involving UK Companies,Net Cross-Border Transactions involving UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
,..,,,Number,,,,,,,,,,,,,2013.0,2013.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Transactions Abroad by UK Companies,Net Transactions Abroad by UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
,..,,,Value,,,,,,,,,,,,,2013.0,2013.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Transactions Abroad by UK Companies,Net Transactions Abroad by UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
115.0,,,,Number,,,,,,,,,,,,,2013.0,2013.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Transactions in the UK by Foreign Companies¹,Net Transactions in the UK by Foreign Companies¹,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
29926.0,,,,Value,,,,,,,,,,,,,2013.0,2013.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Transactions in the UK by Foreign Companies¹,Net Transactions in the UK by Foreign Companies¹,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
,..,,,Number,,,,,,,,,,,,,2013.0,2013.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Cross-Border Transactions involving UK Companies,Net Cross-Border Transactions involving UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
,..,,,Value,,,,,,,,,,,,,2013.0,2013.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Cross-Border Transactions involving UK Companies,Net Cross-Border Transactions involving UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
77.0,,,,Number,,,,,,,,,,,,,2014.0,2014.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Transactions Abroad by UK Companies,Net Transactions Abroad by UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
15359.0,,,,Value,,,,,,,,,,,,,2014.0,2014.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Transactions Abroad by UK Companies,Net Transactions Abroad by UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
87.0,,,,Number,,,,,,,,,,,,,2014.0,2014.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Transactions in the UK by Foreign Companies¹,Net Transactions in the UK by Foreign Companies¹,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
12247.0,,,,Value,,,,,,,,,,,,,2014.0,2014.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Transactions in the UK by Foreign Companies¹,Net Transactions in the UK by Foreign Companies¹,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
-10.0,,,,Number,,,,,,,,,,,,,2014.0,2014.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Cross-Border Transactions involving UK Companies,Net Cross-Border Transactions involving UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
3112.0,,,,Value,,,,,,,,,,,,,2014.0,2014.0,,Year,,,,,,,,,,,,,,,Category,Category,,Net Cross-Border Transactions involving UK Companies,Net Cross-Border Transactions involving UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Annual,Annual,,,
25.0,,,,Number,,,,,,,,,,,,,2009 Q2 ,2009 Q2 ,,Quarter,,,,,,,,,,,,,,,Category,Category,,Net Transactions Abroad by UK Companies,Net Transactions Abroad by UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
2085.0,,,,Value,,,,,,,,,,,,,2009 Q2 ,2009 Q2 ,,Quarter,,,,,,,,,,,,,,,Category,Category,,Net Transactions Abroad by UK Companies,Net Transactions Abroad by UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
11.0,,,,Number,,,,,,,,,,,,,2009 Q2 ,2009 Q2 ,,Quarter,,,,,,,,,,,,,,,Category,Category,,Net Transactions in the UK by Foreign Companies¹,Net Transactions in the UK by Foreign Companies¹,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
409.0,,,,Value,,,,,,,,,,,,,2009 Q2 ,2009 Q2 ,,Quarter,,,,,,,,,,,,,,,Category,Category,,Net Transactions in the UK by Foreign Companies¹,Net Transactions in the UK by Foreign Companies¹,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
14.0,,,,Number,,,,,,,,,,,,,2009 Q2 ,2009 Q2 ,,Quarter,,,,,,,,,,,,,,,Category,Category,,Net Cross-Border Transactions involving UK Companies,Net Cross-Border Transactions involving UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
1676.0,,,,Value,,,,,,,,,,,,,2009 Q2 ,2009 Q2 ,,Quarter,,,,,,,,,,,,,,,Category,Category,,Net Cross-Border Transactions involving UK Companies,Net Cross-Border Transactions involving UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
21.0,,,,Number,,,,,,,,,,,,,2009 Q3 ,2009 Q3 ,,Quarter,,,,,,,,,,,,,,,Category,Category,,Net Transactions Abroad by UK Companies,Net Transactions Abroad by UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
,..,,,Value,,,,,,,,,,,,,2009 Q3 ,2009 Q3 ,,Quarter,,,,,,,,,,,,,,,Category,Category,,Net Transactions Abroad by UK Companies,Net Transactions Abroad by UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
20.0,,,,Number,,,,,,,,,,,,,2009 Q3 ,2009 Q3 ,,Quarter,,,,,,,,,,,,,,,Category,Category,,Net Transactions in the UK by Foreign Companies¹,Net Transactions in the UK by Foreign Companies¹,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
1219.0,,,,Value,,,,,,,,,,,,,2009 Q3 ,2009 Q3 ,,Quarter,,,,,,,,,,,,,,,Category,Category,,Net Transactions in the UK by Foreign Companies¹,Net Transactions in the UK by Foreign Companies¹,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
1.0,,,,Number,,,,,,,,,,,,,2009 Q3 ,2009 Q3 ,,Quarter,,,,,,,,,,,,,,,Category,Category,,Net Cross-Border Transactions involving UK Companies,Net Cross-Border Transactions involving UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
,..,,,Value,,,,,,,,,,,,,2009 Q3 ,2009 Q3 ,,Quarter,,,,,,,,,,,,,,,Category,Category,,Net Cross-Border Transactions involving UK Companies,Net Cross-Border Transactions involving UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
31.0,,,,Number,,,,,,,,,,,,,2009 Q4 ,2009 Q4 ,,Quarter,,,,,,,,,,,,,,,Category,Category,,Net Transactions Abroad by UK Companies,Net Transactions Abroad by UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
,..,,,Value,,,,,,,,,,,,,2009 Q4 ,2009 Q4 ,,Quarter,,,,,,,,,,,,,,,Category,Category,,Net Transactions Abroad by UK Companies,Net Transactions Abroad by UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
21.0,,,,Number,,,,,,,,,,,,,2009 Q4 ,2009 Q4 ,,Quarter,,,,,,,,,,,,,,,Category,Category,,Net Transactions in the UK by Foreign Companies¹,Net Transactions in the UK by Foreign Companies¹,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
12339.0,,,,Value,,,,,,,,,,,,,2009 Q4 ,2009 Q4 ,,Quarter,,,,,,,,,,,,,,,Category,Category,,Net Transactions in the UK by Foreign Companies¹,Net Transactions in the UK by Foreign Companies¹,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
10.0,,,,Number,,,,,,,,,,,,,2009 Q4 ,2009 Q4 ,,Quarter,,,,,,,,,,,,,,,Category,Category,,Net Cross-Border Transactions involving UK Companies,Net Cross-Border Transactions involving UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
,..,,,Value,,,,,,,,,,,,,2009 Q4 ,2009 Q4 ,,Quarter,,,,,,,,,,,,,,,Category,Category,,Net Cross-Border Transactions involving UK Companies,Net Cross-Border Transactions involving UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
17.0,,,,Number,,,,,,,,,,,,,2010 Q1²,2010 Q1²,,,,,,,,,,,,,,,,,Category,Category,,Net Transactions Abroad by UK Companies,Net Transactions Abroad by UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
-1763.0,,,,Value,,,,,,,,,,,,,2010 Q1²,2010 Q1²,,,,,,,,,,,,,,,,,Category,Category,,Net Transactions Abroad by UK Companies,Net Transactions Abroad by UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
46.0,,,,Number,,,,,,,,,,,,,2010 Q1²,2010 Q1²,,,,,,,,,,,,,,,,,Category,Category,,Net Transactions in the UK by Foreign Companies¹,Net Transactions in the UK by Foreign Companies¹,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
14039.0,,,,Value,,,,,,,,,,,,,2010 Q1²,2010 Q1²,,,,,,,,,,,,,,,,,Category,Category,,Net Transactions in the UK by Foreign Companies¹,Net Transactions in the UK by Foreign Companies¹,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
-29.0,,,,Number,,,,,,,,,,,,,2010 Q1²,2010 Q1²,,,,,,,,,,,,,,,,,Category,Category,,Net Cross-Border Transactions involving UK Companies,Net Cross-Border Transactions involving UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
-15802.0,,,,Value,,,,,,,,,,,,,2010 Q1²,2010 Q1²,,,,,,,,,,,,,,,,,Category,Category,,Net Cross-Border Transactions involving UK Companies,Net Cross-Border Transactions involving UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
31.0,,,,Number,,,,,,,,,,,,,2010 Q2 ,2010 Q2 ,,Quarter,,,,,,,,,,,,,,,Category,Category,,Net Transactions Abroad by UK Companies,Net Transactions Abroad by UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
1427.0,,,,Value,,,,,,,,,,,,,2010 Q2 ,2010 Q2 ,,Quarter,,,,,,,,,,,,,,,Category,Category,,Net Transactions Abroad by UK Companies,Net Transactions Abroad by UK Companies,,,,TIME - DELETEME,TIME - DELETEME,,Quarterly,Quarterly,,,
